Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.020
Time Stamp: 5 30, 2024 -- 13: 47: 44: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr
N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	N	mm	N	deg	deg	deg	N	mm	N	deg	deg	deg
 1.6923	-4.1233	-4.7886	 0.4793	 0.2062	-0.1518	 7.0259	-0.0087	 8.7350	-0.0446	 0.0185	-0.0317	267.8581	 0.0000	446.6670	 0.0000	 0.0000	 0.0000	-14.5488	 0.0087	-17.2240	 0.0446	-0.0185	 0.0317
 1.7484	-3.6995	-1.3996	 0.4382	 0.1499	-0.1257	 7.0229	-0.0103	 8.7347	-0.0443	 0.0131	-0.0169	267.6246	 0.0000	446.2786	 0.0000	 0.0000	 0.0000	-14.7478	 0.0103	-20.9743	 0.0443	-0.0131	 0.0169
 0.9202	-3.1762	-2.4091	 0.3683	 0.0348	-0.1316	 7.0235	-0.0173	 8.7175	-0.0465	 0.0232	-0.0155	267.3904	 0.0000	445.8890	 0.0000	 0.0000	 0.0000	-14.0754	 0.0173	-19.6392	 0.0465	-0.0232	 0.0155
 1.0279	-3.6295	-1.5991	 0.3784	 0.0620	-0.1453	 7.0088	-0.0029	 8.7202	-0.0288	 0.0155	-0.0275	267.1551	 0.0000	445.4976	 0.0000	 0.0000	 0.0000	-13.9277	 0.0029	-20.8877	 0.0288	-0.0155	 0.0275
 1.0837	-3.7281	-0.6995	 0.4546	 0.0325	-0.1293	 7.0131	 0.0020	 8.7087	-0.0125	 0.0120	-0.0069	266.9198	 0.0000	445.1062	 0.0000	 0.0000	 0.0000	-14.3163	-0.0020	-21.7644	 0.0125	-0.0120	 0.0069
 0.7540	-3.0502	 2.4813	 0.3435	-0.0376	-0.1264	 7.0082	-0.0031	 8.7059	-0.0329	 0.0146	-0.0124	266.6828	 0.0000	444.7119	 0.0000	 0.0000	 0.0000	-14.0312	 0.0031	-25.1769	 0.0329	-0.0146	 0.0124
 1.5490	-4.2125	-2.4292	 0.4797	 0.1402	-0.1415	 7.0017	 0.0025	 8.6904	-0.0286	 0.0089	-0.0210	266.4457	 0.0000	444.3175	 0.0000	 0.0000	 0.0000	-14.7288	-0.0025	-20.0067	 0.0286	-0.0089	 0.0210
-0.1777	-3.0705	 0.5602	 0.4301	-0.2199	-0.0768	 7.0023	-0.0067	 8.6903	-0.0065	 0.0101	-0.0015	266.2077	 0.0000	443.9216	 0.0000	 0.0000	 0.0000	-13.2843	 0.0067	-23.3834	 0.0065	-0.0101	 0.0015
 1.1741	-3.3130	-0.3918	 0.4252	 0.0622	-0.1466	 6.9858	 0.0076	 8.6852	-0.0191	 0.0094	-0.0076	265.9687	 0.0000	443.5241	 0.0000	 0.0000	 0.0000	-14.2923	-0.0076	-22.5387	 0.0191	-0.0094	 0.0076
 1.9095	-3.9491	-4.5000	 0.4540	 0.1951	-0.1494	 6.9895	 0.0043	 8.6833	-0.0079	 0.0058	-0.0115	265.7298	 0.0000	443.1265	 0.0000	 0.0000	 0.0000	-15.3655	-0.0043	-18.7762	 0.0079	-0.0058	 0.0115
 1.7967	-4.0943	-2.5506	 0.4325	 0.2297	-0.1569	 6.9802	 0.0095	 8.6732	-0.0359	 0.0049	-0.0176	265.4891	 0.0000	442.7261	 0.0000	 0.0000	 0.0000	-15.1054	-0.0095	-20.6572	 0.0359	-0.0049	 0.0176
 1.2397	-3.6855	-1.4951	 0.3685	 0.1224	-0.1267	 6.9859	 0.0078	 8.6528	-0.0124	 0.0104	-0.0121	265.2484	 0.0000	442.3257	 0.0000	 0.0000	 0.0000	-14.8617	-0.0078	-21.3235	 0.0124	-0.0104	 0.0121
 1.6769	-4.1566	-1.8100	 0.4404	 0.1475	-0.1519	 6.9674	 0.0064	 8.6524	 0.0031	 0.0101	-0.0033	265.0066	 0.0000	441.9235	 0.0000	 0.0000	 0.0000	-14.9361	-0.0064	-21.2732	-0.0031	-0.0101	 0.0033
 1.4154	-4.2557	-2.8465	 0.4779	 0.1612	-0.1276	 6.9674	 0.0069	 8.6533	-0.0175	 0.0101	-0.0206	264.7641	 0.0000	441.5201	 0.0000	 0.0000	 0.0000	-14.8973	-0.0069	-20.6715	 0.0175	-0.0101	 0.0206
 1.2345	-4.0502	-5.8048	 0.3950	 0.2104	-0.1696	 6.9657	 0.0121	 8.6322	 0.0117	 0.0190	-0.0154	264.5214	 0.0000	441.1163	 0.0000	 0.0000	 0.0000	-14.7946	-0.0121	-17.2576	-0.0117	-0.0190	 0.0154
 1.4921	-3.7609	-2.8591	 0.3856	 0.1754	-0.1750	 6.9683	-0.0012	 8.6374	 0.0080	 0.0095	 0.0010	264.2771	 0.0000	440.7099	 0.0000	 0.0000	 0.0000	-15.4113	 0.0012	-20.8271	-0.0080	-0.0095	-0.0010
 2.3536	-4.1764	-3.8583	 0.4033	 0.3353	-0.1583	 6.9641	 0.0052	 8.6246	 0.0189	 0.0155	-0.0149	264.0329	 0.0000	440.3036	 0.0000	 0.0000	 0.0000	-16.2864	-0.0052	-19.6938	-0.0189	-0.0155	 0.0149
 1.5566	-4.0057	-3.7350	 0.4241	 0.1638	-0.1539	 6.9681	 0.0040	 8.6082	-0.0014	 0.0200	-0.0138	263.7874	 0.0000	439.8952	 0.0000	 0.0000	 0.0000	-15.7633	-0.0040	-19.5781	 0.0014	-0.0200	 0.0138
 1.0759	-3.4309	-0.7716	 0.3832	 0.0354	-0.1164	 6.9606	 0.0016	 8.6148	 0.0282	 0.0191	-0.0066	263.5414	 0.0000	439.4859	 0.0000	 0.0000	 0.0000	-15.3353	-0.0016	-23.1706	-0.0282	-0.0191	 0.0066
 1.2187	-3.3006	-4.7265	 0.2674	 0.1046	-0.1402	 6.9626	-0.0041	 8.6016	 0.0339	 0.0206	-0.0061	263.2949	 0.0000	439.0758	 0.0000	 0.0000	 0.0000	-15.6998	 0.0041	-19.0937	-0.0339	-0.0206	 0.0061
 1.4291	-4.0037	-3.8492	 0.4233	 0.1132	-0.1588	 6.9574	-0.0115	 8.5917	 0.0324	 0.0165	-0.0027	263.0471	 0.0000	438.6636	 0.0000	 0.0000	 0.0000	-15.9108	 0.0115	-19.9417	-0.0324	-0.0165	 0.0027
 0.9045	-3.2412	-2.3954	 0.3266	 0.0389	-0.1417	 6.9536	-0.0144	 8.5831	 0.0503	 0.0228	 0.0062	262.7994	 0.0000	438.2514	 0.0000	 0.0000	 0.0000	-15.4736	 0.0144	-21.4263	-0.0503	-0.0228	-0.0062
 1.6791	-3.8749	-2.5007	 0.3862	 0.1824	-0.1690	 6.9493	-0.0137	 8.5855	 0.0314	 0.0186	 0.0060	262.5502	 0.0000	437.8368	 0.0000	 0.0000	 0.0000	-16.3627	 0.0137	-21.8072	-0.0314	-0.0186	-0.0060
 1.8962	-3.5950	-1.7313	 0.3797	 0.2502	-0.1704	 6.9444	-0.0215	 8.5741	 0.0773	 0.0179	 0.0070	262.3007	 0.0000	437.4217	 0.0000	 0.0000	 0.0000	-16.5874	 0.0215	-22.4941	-0.0773	-0.0179	-0.0070
 1.3821	-3.7296	-2.6361	 0.4381	 0.1076	-0.1532	 6.9471	-0.0093	 8.5595	 0.0638	 0.0205	-0.0016	262.0506	 0.0000	437.0055	 0.0000	 0.0000	 0.0000	-16.3185	 0.0093	-21.4484	-0.0638	-0.0205	 0.0016
 1.7149	-3.8163	-4.8938	 0.3615	 0.2086	-0.1411	 6.9466	-0.0129	 8.5464	 0.0508	 0.0283	-0.0011	261.7993	 0.0000	436.5876	 0.0000	 0.0000	 0.0000	-16.8065	 0.0129	-19.0571	-0.0508	-0.0283	 0.0011
 1.3887	-3.6070	-2.5703	 0.4191	 0.1143	-0.1456	 6.9481	-0.0061	 8.5539	 0.0246	 0.0230	-0.0063	261.5481	 0.0000	436.1696	 0.0000	 0.0000	 0.0000	-16.8185	 0.0061	-22.1258	-0.0246	-0.0230	 0.0063
 1.9692	-4.0224	-3.6976	 0.4400	 0.2141	-0.1231	 6.9389	-0.0168	 8.5409	 0.0264	 0.0306	-0.0145	261.2953	 0.0000	435.7489	 0.0000	 0.0000	 0.0000	-17.2502	 0.0168	-20.7988	-0.0264	-0.0306	 0.0145
 1.6503	-4.0552	-1.8090	 0.4661	 0.1896	-0.1652	 6.9368	-0.0067	 8.5313	 0.0186	 0.0166	-0.0069	261.0423	 0.0000	435.3280	 0.0000	 0.0000	 0.0000	-17.0486	 0.0067	-22.7494	-0.0186	-0.0166	 0.0069
 1.4871	-3.7333	-3.8978	 0.3739	 0.1672	-0.1360	 6.9340	-0.0196	 8.5215	 0.0092	 0.0250	-0.0260	260.7885	 0.0000	434.9057	 0.0000	 0.0000	 0.0000	-16.9514	 0.0196	-20.6243	-0.0092	-0.0250	 0.0260
-2.0150	-1.5455	 9.8961	 0.3631	-0.6753	-0.0201	 6.9324	-0.0207	 8.5264	 0.0382	 0.0140	-0.0011	260.5339	 0.0000	434.4820	 0.0000	 0.0000	 0.0000	-13.7033	 0.0207	-35.0524	-0.0382	-0.0140	 0.0011
 0.5875	-3.8203	-2.7624	 0.4332	 0.0198	-0.1473	 6.9256	-0.0158	 8.5158	 0.0422	 0.0209	-0.0156	260.2791	 0.0000	434.0582	 0.0000	 0.0000	 0.0000	-16.2587	 0.0158	-22.3417	-0.0422	-0.0209	 0.0156
 0.9483	-3.6608	-0.8065	 0.3754	 0.0435	-0.1258	 6.9199	-0.0127	 8.5012	 0.0288	 0.0249	-0.0313	260.0228	 0.0000	433.6316	 0.0000	 0.0000	 0.0000	-16.5749	 0.0127	-24.0916	-0.0288	-0.0249	 0.0313
 1.9728	-3.8806	-1.8034	 0.4421	 0.2082	-0.1520	 6.9149	-0.0084	 8.4941	 0.0209	 0.0179	-0.0269	259.7664	 0.0000	433.2050	 0.0000	 0.0000	 0.0000	-17.6405	 0.0084	-23.2215	-0.0209	-0.0179	 0.0269
 2.4405	-3.9439	-5.8135	 0.4000	 0.3332	-0.1555	 6.9112	-0.0074	 8.4876	 0.0043	 0.0164	-0.0129	259.5090	 0.0000	432.7768	 0.0000	 0.0000	 0.0000	-18.2175	 0.0074	-19.3547	-0.0043	-0.0164	 0.0129
 1.6453	-3.4688	-2.5634	 0.3719	 0.1742	-0.1615	 6.9188	-0.0078	 8.4844	 0.0190	 0.0134	-0.0209	259.2510	 0.0000	432.3474	 0.0000	 0.0000	 0.0000	-17.8951	 0.0078	-22.9608	-0.0190	-0.0134	 0.0209
 1.4782	-3.1909	-2.6151	 0.3593	 0.1375	-0.1430	 6.9147	-0.0042	 8.4750	 0.0274	 0.0147	-0.0224	258.9926	 0.0000	431.9175	 0.0000	 0.0000	 0.0000	-17.7908	 0.0042	-22.9393	-0.0274	-0.0147	 0.0224
 1.3635	-3.8807	-4.6933	 0.4322	 0.1293	-0.1583	 6.9060	-0.0013	 8.4731	 0.0036	 0.0232	-0.0197	258.7329	 0.0000	431.4853	 0.0000	 0.0000	 0.0000	-17.6542	 0.0013	-21.1504	-0.0036	-0.0232	 0.0197
 1.2329	-3.9836	-4.8390	 0.4000	 0.1330	-0.1547	 6.8988	 0.0019	 8.4660	 0.0067	 0.0195	-0.0365	258.4732	 0.0000	431.0531	 0.0000	 0.0000	 0.0000	-17.4695	-0.0019	-21.1088	-0.0067	-0.0195	 0.0365
 0.9150	-4.3452	-3.6501	 0.5263	 0.1091	-0.1488	 6.9057	-0.0012	 8.4535	 0.0045	 0.0150	-0.0373	258.2122	 0.0000	430.6189	 0.0000	 0.0000	 0.0000	-17.5448	 0.0012	-22.2744	-0.0045	-0.0150	 0.0373
 2.3612	-4.0448	-3.5095	 0.4266	 0.2837	-0.2039	 6.8993	-0.0004	 8.4457	-0.0179	 0.0164	-0.0369	257.9508	 0.0000	430.1840	 0.0000	 0.0000	 0.0000	-18.9884	 0.0004	-22.4866	 0.0179	-0.0164	 0.0369
 1.6383	-4.2670	-0.5065	 0.4046	 0.1577	-0.1530	 6.8972	-0.0059	 8.4400	-0.0075	 0.0150	-0.0273	257.6889	 0.0000	429.7482	 0.0000	 0.0000	 0.0000	-18.4261	 0.0059	-25.6788	 0.0075	-0.0150	 0.0273
 0.4622	-3.3208	-0.4881	 0.3804	-0.0003	-0.1320	 6.8928	 0.0047	 8.4384	-0.0291	 0.0155	-0.0152	257.4259	 0.0000	429.3104	 0.0000	 0.0000	 0.0000	-17.3856	-0.0047	-26.0607	 0.0291	-0.0155	 0.0152
 1.5829	-3.4214	-1.5973	 0.3390	 0.2154	-0.1365	 6.8866	-0.0013	 8.4242	 0.0001	 0.0132	-0.0253	257.1628	 0.0000	428.8727	 0.0000	 0.0000	 0.0000	-18.4464	 0.0013	-24.7700	-0.0001	-0.0132	 0.0253
 1.7797	-3.4154	-3.6268	 0.3419	 0.2408	-0.1521	 6.8796	-0.0013	 8.4089	-0.0252	 0.0140	-0.0225	256.8983	 0.0000	428.4326	 0.0000	 0.0000	 0.0000	-18.5766	 0.0013	-22.5110	 0.0252	-0.0140	 0.0225
 1.3539	-4.1195	-3.7695	 0.4302	 0.1120	-0.1574	 6.8750	 0.0008	 8.4072	-0.0269	 0.0194	-0.0384	256.6336	 0.0000	427.9921	 0.0000	 0.0000	 0.0000	-18.2370	-0.0008	-22.7026	 0.0269	-0.0194	 0.0384
 1.1718	-4.2893	-1.4701	 0.4592	 0.0894	-0.1351	 6.8720	-0.0010	 8.4034	-0.0535	 0.0298	-0.0314	256.3683	 0.0000	427.5505	 0.0000	 0.0000	 0.0000	-18.2222	 0.0010	-25.2495	 0.0535	-0.0298	 0.0314
 2.0202	-3.4656	-1.6648	 0.3505	 0.2316	-0.1754	 6.8719	 0.0062	 8.3885	-0.0204	 0.0165	-0.0177	256.1019	 0.0000	427.1072	 0.0000	 0.0000	 0.0000	-19.2384	-0.0062	-24.9385	 0.0204	-0.0165	 0.0177
 1.0466	-3.8928	-3.9318	 0.4221	 0.0499	-0.1523	 6.8693	-0.0031	 8.3835	-0.0303	 0.0153	-0.0099	255.8355	 0.0000	426.6640	 0.0000	 0.0000	 0.0000	-18.4133	 0.0031	-22.8770	 0.0303	-0.0153	 0.0099
 0.6279	-4.2189	-1.6948	 0.4567	-0.0027	-0.1575	 6.8688	-0.0124	 8.3672	-0.0127	 0.0201	-0.0116	255.5676	 0.0000	426.2181	 0.0000	 0.0000	 0.0000	-18.1334	 0.0124	-24.8779	 0.0127	-0.0201	 0.0116
 1.6685	-3.6884	-3.8351	 0.3559	 0.1626	-0.1529	 6.8556	-0.0115	 8.3711	-0.0359	 0.0090	-0.0050	255.2996	 0.0000	425.7721	 0.0000	 0.0000	 0.0000	-19.0208	 0.0115	-23.2671	 0.0359	-0.0090	 0.0050
 0.8976	-3.2057	-4.7312	 0.2744	 0.0394	-0.1421	 6.8532	-0.0164	 8.3597	-0.0453	 0.0150	-0.0098	255.0308	 0.0000	425.3248	 0.0000	 0.0000	 0.0000	-18.3625	 0.0164	-22.3228	 0.0453	-0.0150	 0.0098
 1.2353	-4.1550	-3.9018	 0.4116	 0.1158	-0.1754	 6.8577	-0.0190	 8.3436	-0.0433	 0.0195	-0.0019	254.7612	 0.0000	424.8761	 0.0000	 0.0000	 0.0000	-19.0241	 0.0190	-22.9731	 0.0433	-0.0195	 0.0019
 1.6827	-3.7342	-1.7381	 0.3806	 0.2164	-0.1542	 6.8561	-0.0082	 8.3423	-0.0221	 0.0100	 0.0040	254.4914	 0.0000	424.4272	 0.0000	 0.0000	 0.0000	-19.6847	 0.0082	-25.5625	 0.0221	-0.0100	-0.0040
 1.8440	-3.6827	-2.6465	 0.3912	 0.2500	-0.1542	 6.8501	-0.0126	 8.3285	-0.0377	 0.0139	-0.0108	254.2202	 0.0000	423.9758	 0.0000	 0.0000	 0.0000	-19.8048	 0.0126	-24.4889	 0.0377	-0.0139	 0.0108
 1.2899	-4.2283	-3.5551	 0.4186	 0.1909	-0.1662	 6.8406	 0.0010	 8.3323	-0.0384	 0.0149	-0.0096	253.9490	 0.0000	423.5244	 0.0000	 0.0000	 0.0000	-19.2512	-0.0010	-24.1489	 0.0384	-0.0149	 0.0096
 0.8111	-3.5072	 0.3668	 0.4214	 0.0764	-0.1269	 6.8397	-0.0111	 8.3227	-0.0147	 0.0092	-0.0030	253.6767	 0.0000	423.0714	 0.0000	 0.0000	 0.0000	-18.9390	 0.0111	-28.1197	 0.0147	-0.0092	 0.0030
 1.7234	-3.4636	-1.5575	 0.3204	 0.1703	-0.1628	 6.8239	 0.0021	 8.3021	 0.0123	 0.0189	-0.0052	253.4039	 0.0000	422.6173	 0.0000	 0.0000	 0.0000	-19.4924	-0.0021	-25.7319	-0.0123	-0.0189	 0.0052
 1.5954	-4.2606	-3.4825	 0.4610	 0.2010	-0.1461	 6.8254	-0.0137	 8.3019	-0.0046	 0.0096	-0.0065	253.1308	 0.0000	422.1628	 0.0000	 0.0000	 0.0000	-19.6520	 0.0137	-24.2404	 0.0046	-0.0096	 0.0065
 0.0359	-3.3926	 0.4239	 0.4253	-0.1414	-0.0971	 6.8127	-0.0127	 8.2920	-0.0137	 0.0094	 0.0132	252.8563	 0.0000	421.7061	 0.0000	 0.0000	 0.0000	-17.9069	 0.0127	-28.1219	 0.0137	-0.0094	-0.0132
 1.3113	-4.4128	-1.6070	 0.4236	 0.1143	-0.1335	 6.8052	-0.0062	 8.2867	 0.0128	 0.0203	-0.0068	252.5819	 0.0000	421.2493	 0.0000	 0.0000	 0.0000	-19.1721	 0.0062	-26.2834	-0.0128	-0.0203	 0.0068
 2.5982	-4.1624	-3.6243	 0.3546	 0.3771	-0.2056	 6.7877	-0.0025	 8.2777	 0.0014	 0.0053	 0.0018	252.3063	 0.0000	420.7907	 0.0000	 0.0000	 0.0000	-20.0856	 0.0025	-24.2717	-0.0014	-0.0053	-0.0018
 1.0163	-4.1559	-1.5956	 0.4513	 0.1573	-0.1542	 6.7966	 0.0106	 8.2593	-0.0032	 0.0191	-0.0125	252.0303	 0.0000	420.3313	 0.0000	 0.0000	 0.0000	-18.9612	-0.0106	-26.0824	 0.0032	-0.0191	 0.0125
 1.8777	-4.0764	-1.7368	 0.4191	 0.2112	-0.1531	 6.7889	-0.0005	 8.2579	-0.0223	 0.0205	-0.0073	251.7538	 0.0000	419.8712	 0.0000	 0.0000	 0.0000	-19.8345	 0.0005	-26.2682	 0.0223	-0.0205	 0.0073
 1.9939	-3.9463	-1.6813	 0.3931	 0.2020	-0.1477	 6.7894	 0.0049	 8.2503	 0.0191	 0.0144	-0.0045	251.4763	 0.0000	419.4092	 0.0000	 0.0000	 0.0000	-20.1965	-0.0049	-26.5119	-0.0191	-0.0144	 0.0045
 1.1536	-4.7879	-3.4449	 0.5106	 0.1674	-0.1687	 6.7874	 0.0009	 8.2465	 0.0107	 0.0097	 0.0086	251.1987	 0.0000	418.9472	 0.0000	 0.0000	 0.0000	-19.5502	-0.0009	-25.0418	-0.0107	-0.0097	-0.0086
 1.2038	-3.9070	-3.5709	 0.3282	 0.1175	-0.1399	 6.7840	 0.0052	 8.2347	 0.0215	 0.0078	-0.0024	250.9198	 0.0000	418.4830	 0.0000	 0.0000	 0.0000	-19.6716	-0.0052	-24.8936	-0.0215	-0.0078	 0.0024
 1.6549	-3.7174	-5.5951	 0.3662	 0.1700	-0.1533	 6.7767	 0.0073	 8.2206	 0.0123	 0.0042	-0.0084	250.6406	 0.0000	418.0184	 0.0000	 0.0000	 0.0000	-20.0493	-0.0073	-22.7244	-0.0123	-0.0042	 0.0084
 2.1835	-4.3222	-5.7335	 0.4527	 0.2794	-0.1658	 6.7706	 0.0036	 8.2175	 0.0237	 0.0155	-0.0073	250.3608	 0.0000	417.5528	 0.0000	 0.0000	 0.0000	-20.6539	-0.0036	-22.8646	-0.0237	-0.0155	 0.0073
 1.1479	-4.0961	-4.8759	 0.3994	 0.1257	-0.1430	 6.7621	 0.0040	 8.2141	 0.0601	 0.0148	-0.0191	250.0801	 0.0000	417.0856	 0.0000	 0.0000	 0.0000	-19.5810	-0.0040	-24.0007	-0.0601	-0.0148	 0.0191
 1.7667	-4.4384	-2.7287	 0.4195	 0.2593	-0.1826	 6.7582	 0.0028	 8.1928	 0.0575	 0.0144	-0.0169	249.7994	 0.0000	416.6184	 0.0000	 0.0000	 0.0000	-20.2091	-0.0028	-25.7314	-0.0575	-0.0144	 0.0169
 1.0856	-3.8575	-4.8267	 0.4224	 0.1139	-0.1370	 6.7624	-0.0017	 8.1888	 0.0495	 0.0156	-0.0068	249.5173	 0.0000	416.1488	 0.0000	 0.0000	 0.0000	-19.9320	 0.0017	-23.9592	-0.0495	-0.0156	 0.0068
 1.2081	-3.7953	-2.7810	 0.3989	 0.0587	-0.1598	 6.7518	-0.0042	 8.1863	 0.0814	 0.0027	-0.0038	249.2350	 0.0000	415.6790	 0.0000	 0.0000	 0.0000	-19.9530	 0.0042	-26.3204	-0.0814	-0.0027	 0.0038
 0.4816	-3.7857	-2.4125	 0.4100	-0.0420	-0.1655	 6.7538	-0.0044	 8.1725	 0.0252	 0.0138	-0.0044	248.9520	 0.0000	415.2079	 0.0000	 0.0000	 0.0000	-19.4950	 0.0044	-26.5936	-0.0252	-0.0138	 0.0044
 1.5988	-3.8976	-1.5407	 0.3876	 0.1621	-0.1479	 6.7471	-0.0049	 8.1722	 0.0349	 0.0107	-0.0026	248.6682	 0.0000	414.7356	 0.0000	 0.0000	 0.0000	-20.6722	 0.0049	-27.8877	-0.0349	-0.0107	 0.0026
 1.9672	-4.0807	-4.6142	 0.4240	 0.2583	-0.1730	 6.7444	 0.0068	 8.1488	 0.0104	 0.0228	-0.0035	248.3844	 0.0000	414.2631	 0.0000	 0.0000	 0.0000	-21.1040	-0.0068	-24.3294	-0.0104	-0.0228	 0.0035
 1.2897	-4.0731	-3.8252	 0.4089	 0.1502	-0.1353	 6.7365	-0.0062	 8.1351	 0.0110	 0.0275	-0.0047	248.0991	 0.0000	413.7883	 0.0000	 0.0000	 0.0000	-20.3520	 0.0062	-24.9580	-0.0110	-0.0275	 0.0047
 1.4215	-3.3374	-1.7037	 0.3454	 0.1594	-0.1581	 6.7392	-0.0098	 8.1427	 0.0439	 0.0171	-0.0005	247.8138	 0.0000	413.3134	 0.0000	 0.0000	 0.0000	-20.8975	 0.0098	-27.8908	-0.0439	-0.0171	 0.0005
 1.5273	-4.4674	-5.9220	 0.4836	 0.2183	-0.1618	 6.7439	-0.0154	 8.1240	 0.0304	 0.0189	-0.0050	247.5276	 0.0000	412.8370	 0.0000	 0.0000	 0.0000	-21.3066	 0.0154	-23.4119	-0.0304	-0.0189	 0.0050
 1.8590	-3.4602	-2.5386	 0.3792	 0.1736	-0.1137	 6.7359	-0.0186	 8.1231	 0.0428	 0.0153	-0.0043	247.2408	 0.0000	412.3596	 0.0000	 0.0000	 0.0000	-21.6472	 0.0186	-27.1848	-0.0428	-0.0153	 0.0043
 1.6103	-4.7588	-4.6651	 0.5291	 0.2101	-0.1578	 6.7299	-0.0168	 8.0972	 0.0448	 0.0178	 0.0025	246.9537	 0.0000	411.8818	 0.0000	 0.0000	 0.0000	-21.3295	 0.0168	-24.4566	-0.0448	-0.0178	-0.0025
 1.5864	-3.5211	-3.5354	 0.3316	 0.2064	-0.1439	 6.7293	-0.0178	 8.0901	 0.0375	 0.0140	 0.0059	246.6654	 0.0000	411.4020	 0.0000	 0.0000	 0.0000	-21.5219	 0.0178	-25.7798	-0.0375	-0.0140	-0.0059
 1.3159	-4.8522	-5.8176	 0.4830	 0.1920	-0.1669	 6.7322	-0.0095	 8.0876	-0.0022	 0.0148	-0.0104	246.3771	 0.0000	410.9221	 0.0000	 0.0000	 0.0000	-21.5984	 0.0095	-23.8994	 0.0022	-0.0148	 0.0104
 1.4336	-3.5078	-1.5324	 0.3325	 0.1178	-0.1247	 6.7256	-0.0073	 8.0746	 0.0155	 0.0215	-0.0126	246.0877	 0.0000	410.4404	 0.0000	 0.0000	 0.0000	-21.7097	 0.0073	-28.0978	-0.0155	-0.0215	 0.0126
 0.2962	-3.6019	 1.5593	 0.4669	-0.0775	-0.1280	 6.7131	-0.0126	 8.0587	 0.0224	 0.0194	-0.0136	245.7979	 0.0000	409.9580	 0.0000	 0.0000	 0.0000	-20.3339	 0.0126	-30.9421	-0.0224	-0.0194	 0.0136
 1.9103	-3.4629	-5.7430	 0.3842	 0.1826	-0.1687	 6.7108	-0.0107	 8.0451	-0.0040	 0.0200	-0.0224	245.5077	 0.0000	409.4750	 0.0000	 0.0000	 0.0000	-22.0574	 0.0107	-23.5600	 0.0040	-0.0200	 0.0224
 0.9067	-3.7335	-6.8270	 0.4328	 0.0129	-0.1249	 6.7160	-0.0211	 8.0453	-0.0028	 0.0141	-0.0171	245.2165	 0.0000	408.9902	 0.0000	 0.0000	 0.0000	-21.5044	 0.0211	-22.9919	 0.0028	-0.0141	 0.0171
 1.4199	-3.7988	-4.5654	 0.3527	 0.1471	-0.1221	 6.7119	-0.0051	 8.0377	 0.0039	 0.0161	-0.0129	244.9252	 0.0000	408.5053	 0.0000	 0.0000	 0.0000	-22.1474	 0.0051	-25.4368	-0.0039	-0.0161	 0.0129
 1.0439	-2.8084	-1.3175	 0.2660	 0.1219	-0.1451	 6.7035	-0.0210	 8.0254	 0.0082	 0.0058	-0.0001	244.6327	 0.0000	408.0184	 0.0000	 0.0000	 0.0000	-21.6885	 0.0210	-28.6055	-0.0082	-0.0058	 0.0001
 2.3561	-4.4007	-3.3759	 0.4853	 0.2523	-0.1225	 6.6948	-0.0076	 8.0116	-0.0047	 0.0198	-0.0241	244.3400	 0.0000	407.5312	 0.0000	 0.0000	 0.0000	-22.9128	 0.0076	-26.4211	 0.0047	-0.0198	 0.0241
 0.9575	-4.1433	-2.6426	 0.4285	 0.1033	-0.1518	 6.6899	-0.0083	 8.0026	-0.0122	 0.0192	-0.0293	244.0467	 0.0000	407.0429	 0.0000	 0.0000	 0.0000	-21.5763	 0.0083	-27.2478	 0.0122	-0.0192	 0.0293
 1.2796	-3.6819	-2.5082	 0.3782	 0.1109	-0.1537	 6.6848	-0.0009	 7.9969	-0.0247	 0.0117	-0.0203	243.7525	 0.0000	406.5533	 0.0000	 0.0000	 0.0000	-21.9925	 0.0009	-27.6308	 0.0247	-0.0117	 0.0203
 1.3571	-3.7271	-1.5388	 0.3966	 0.0950	-0.1706	 6.6885	-0.0113	 7.9803	-0.0212	 0.0195	-0.0250	243.4583	 0.0000	406.0636	 0.0000	 0.0000	 0.0000	-22.3661	 0.0113	-28.4176	 0.0212	-0.0195	 0.0250
 1.4447	-4.5688	-1.4486	 0.5403	 0.0862	-0.1437	 6.6771	-0.0127	 7.9751	-0.0378	 0.0146	-0.0160	243.1628	 0.0000	405.5716	 0.0000	 0.0000	 0.0000	-22.3412	 0.0127	-28.7160	 0.0378	-0.0146	 0.0160
 1.2654	-3.7807	-5.5814	 0.3787	 0.1392	-0.1973	 6.6752	-0.0003	 7.9599	-0.0502	 0.0170	-0.0309	242.8672	 0.0000	405.0795	 0.0000	 0.0000	 0.0000	-22.2823	 0.0003	-24.4682	 0.0502	-0.0170	 0.0309
 2.1172	-3.9287	-2.6808	 0.4132	 0.2689	-0.1610	 6.6740	 0.0043	 7.9462	-0.0336	 0.0211	-0.0260	242.5708	 0.0000	404.5861	 0.0000	 0.0000	 0.0000	-23.3185	-0.0043	-27.3137	 0.0336	-0.0211	 0.0260
